39 Jahre,Feldbach ^<604>,-
39 Jahre,Fürstenfeld ^<605>,-
39 Jahre,Graz Umgebung <606>,156
39 Jahre,Hartberg ^<607>,-
39 Jahre,Hartberg-Fürstenfeld <622>,65
39 Jahre,Judenburg ^<608>,-
39 Jahre,Knittelfeld ^<609>,-
39 Jahre,Leibnitz <610>,106
39 Jahre,Leoben <611>,86
39 Jahre,Liezen <612>,57
39 Jahre,Murtal <620>,80
39 Jahre,Mürzzuschlag ^<613>,-
39 Jahre,Murau <614>,18
39 Jahre,Radkersburg ^<615>,-
39 Jahre,Südoststeiermark <623>,49
39 Jahre,Voitsberg <616>,53
39 Jahre,Weiz <617>,85
40 Jahre,Eisenstadt (Stadt) <101>,36
40 Jahre,Rust (Stadt) <102>,-
40 Jahre,Eisenstadt Umgebung <103>,27
40 Jahre,Güssing <104>,18
40 Jahre,Jennersdorf <105>,12
40 Jahre,Mattersburg <106>,27
40 Jahre,Neusiedl am See <107>,65
40 Jahre,Oberpullendorf <108>,29
40 Jahre,Oberwart <109>,51
40 Jahre,Klagenfurt (Stadt) <201>,186
40 Jahre,Villach (Stadt) <202>,105
40 Jahre,Feldkirchen <210>,37
40 Jahre,Hermagor <203>,11
40 Jahre,Klagenfurt Land <204>,56
40 Jahre,Sankt Veit an der Glan <205>,54
40 Jahre,Spittal an der Drau <206>,69
40 Jahre,Villach Land <207>,70
40 Jahre,Völkermarkt <208>,38
40 Jahre,Wolfsberg <209>,54
40 Jahre,Krems an der Donau (Stadt) <301>,50
40 Jahre,Sankt Pölten (Stadt) <302>,86
40 Jahre,Waidhofen an der Ybbs (Stadt) <303>,8
40 Jahre,Wiener Neustadt (Stadt) <304>,91
40 Jahre,Amstetten <305>,102
40 Jahre,Baden <306>,159
40 Jahre,Bruck an der Leitha <307>,110
40 Jahre,Gänserndorf <308>,97
40 Jahre,Gmünd <309>,19
40 Jahre,Hollabrunn <310>,35
40 Jahre,Horn <311>,21
40 Jahre,Korneuburg <312>,97
40 Jahre,Krems Land <313>,36
40 Jahre,Lilienfeld <314>,25
40 Jahre,Melk <315>,59
40 Jahre,Mistelbach <316>,47
40 Jahre,Mödling <317>,137
40 Jahre,Neunkirchen <318>,80
40 Jahre,Sankt Pölten Land <319>,117
40 Jahre,Scheibbs <320>,39
40 Jahre,Tulln <321>,87
40 Jahre,Waidhofen an der Thaya <322>,17
40 Jahre,Wiener Neustadt Land <323>,63
40 Jahre,Wien Umgebung ^<324>,-
40 Jahre,Zwettl <325>,11
40 Jahre,Stadt Linz <401>,410
40 Jahre,Stadt Steyr <402>,63
40 Jahre,Stadt Wels <403>,90
40 Jahre,Braunau <404>,96
40 Jahre,Eferding <405>,21
40 Jahre,Freistadt <406>,37
40 Jahre,Gmunden <407>,113
40 Jahre,Grieskirchen <408>,58
40 Jahre,Kirchdorf <409>,49
40 Jahre,Linz Land <410>,152
40 Jahre,Perg <411>,69
40 Jahre,Ried <412>,55
40 Jahre,Rohrbach <413>,31
40 Jahre,Schärding <414>,40
40 Jahre,Steyr Land <415>,47
40 Jahre,Urfahr Umgebung <416>,63
40 Jahre,Vöcklabruck <417>,153
40 Jahre,Wels Land <418>,58
40 Jahre,Salzburg (Stadt) <501>,254
40 Jahre,Hallein <502>,50
40 Jahre,Salzburg Umgebung <503>,177
40 Jahre,St. Johann im Pongau <504>,78
40 Jahre,Tamsweg <505>,6
40 Jahre,Zell am See <506>,72
40 Jahre,Graz (Stadt) <601>,599
40 Jahre,Bruck an der Mur ^<602>,-
40 Jahre,Bruck-Mürzzuschlag <621>,85
40 Jahre,Deutschlandsberg <603>,36
40 Jahre,Feldbach ^<604>,-
40 Jahre,Fürstenfeld ^<605>,-
40 Jahre,Graz Umgebung <606>,128
40 Jahre,Hartberg ^<607>,-
40 Jahre,Hartberg-Fürstenfeld <622>,61
40 Jahre,Judenburg ^<608>,-
40 Jahre,Knittelfeld ^<609>,-
40 Jahre,Leibnitz <610>,94
40 Jahre,Leoben <611>,66
40 Jahre,Liezen <612>,81
40 Jahre,Murtal <620>,63
40 Jahre,Mürzzuschlag ^<613>,-
40 Jahre,Murau <614>,17
40 Jahre,Radkersburg ^<615>,-
40 Jahre,Südoststeiermark <623>,66
40 Jahre,Voitsberg <616>,41
40 Jahre,Weiz <617>,71
41 Jahre,Eisenstadt (Stadt) <101>,21
41 Jahre,Rust (Stadt) <102>,3
41 Jahre,Eisenstadt Umgebung <103>,27
41 Jahre,Güssing <104>,23
41 Jahre,Jennersdorf <105>,13
41 Jahre,Mattersburg <106>,30
41 Jahre,Neusiedl am See <107>,41
41 Jahre,Oberpullendorf <108>,29
41 Jahre,Oberwart <109>,56
41 Jahre,Klagenfurt (Stadt) <201>,165
41 Jahre,Villach (Stadt) <202>,81
41 Jahre,Feldkirchen <210>,22
41 Jahre,Hermagor <203>,6
41 Jahre,Klagenfurt Land <204>,48
41 Jahre,Sankt Veit an der Glan <205>,45
41 Jahre,Spittal an der Drau <206>,51
41 Jahre,Villach Land <207>,53
41 Jahre,Völkermarkt <208>,38
41 Jahre,Wolfsberg <209>,31
41 Jahre,Krems an der Donau (Stadt) <301>,45
41 Jahre,Sankt Pölten (Stadt) <302>,70
41 Jahre,Waidhofen an der Ybbs (Stadt) <303>,11
41 Jahre,Wiener Neustadt (Stadt) <304>,69
41 Jahre,Amstetten <305>,82
41 Jahre,Baden <306>,159
41 Jahre,Bruck an der Leitha <307>,107
41 Jahre,Gänserndorf <308>,96
41 Jahre,Gmünd <309>,22
41 Jahre,Hollabrunn <310>,33
41 Jahre,Horn <311>,16
41 Jahre,Korneuburg <312>,96
41 Jahre,Krems Land <313>,29
41 Jahre,Lilienfeld <314>,25
41 Jahre,Melk <315>,56
41 Jahre,Mistelbach <316>,57
41 Jahre,Mödling <317>,108
41 Jahre,Neunkirchen <318>,67
41 Jahre,Sankt Pölten Land <319>,122
41 Jahre,Scheibbs <320>,29
41 Jahre,Tulln <321>,93
41 Jahre,Waidhofen an der Thaya <322>,19
41 Jahre,Wiener Neustadt Land <323>,68
41 Jahre,Wien Umgebung ^<324>,-
41 Jahre,Zwettl <325>,23
41 Jahre,Stadt Linz <401>,358
41 Jahre,Stadt Steyr <402>,55
41 Jahre,Stadt Wels <403>,65
41 Jahre,Braunau <404>,89
41 Jahre,Eferding <405>,23
41 Jahre,Freistadt <406>,33
41 Jahre,Gmunden <407>,84
41 Jahre,Grieskirchen <408>,48
41 Jahre,Kirchdorf <409>,41
41 Jahre,Linz Land <410>,158
41 Jahre,Perg <411>,70
41 Jahre,Ried <412>,41
41 Jahre,Rohrbach <413>,15
41 Jahre,Schärding <414>,37
41 Jahre,Steyr Land <415>,51
41 Jahre,Urfahr Umgebung <416>,61
41 Jahre,Vöcklabruck <417>,133
41 Jahre,Wels Land <418>,54
41 Jahre,Salzburg (Stadt) <501>,220
41 Jahre,Hallein <502>,56
41 Jahre,Salzburg Umgebung <503>,152
41 Jahre,St. Johann im Pongau <504>,67
41 Jahre,Tamsweg <505>,16
41 Jahre,Zell am See <506>,72
41 Jahre,Graz (Stadt) <601>,483
41 Jahre,Bruck an der Mur ^<602>,-
41 Jahre,Bruck-Mürzzuschlag <621>,86
41 Jahre,Deutschlandsberg <603>,45
41 Jahre,Feldbach ^<604>,-
41 Jahre,Fürstenfeld ^<605>,-
41 Jahre,Graz Umgebung <606>,153
41 Jahre,Hartberg ^<607>,-
41 Jahre,Hartberg-Fürstenfeld <622>,51
41 Jahre,Judenburg ^<608>,-
41 Jahre,Knittelfeld ^<609>,-
41 Jahre,Leibnitz <610>,64
41 Jahre,Leoben <611>,77
41 Jahre,Liezen <612>,67
41 Jahre,Murtal <620>,62
41 Jahre,Mürzzuschlag ^<613>,-
41 Jahre,Murau <614>,16
41 Jahre,Radkersburg ^<615>,-
41 Jahre,Südoststeiermark <623>,46
41 Jahre,Voitsberg <616>,44
41 Jahre,Weiz <617>,79
42 Jahre,Eisenstadt (Stadt) <101>,19
42 Jahre,Rust (Stadt) <102>,-
42 Jahre,Eisenstadt Umgebung <103>,34
42 Jahre,Güssing <104>,21
42 Jahre,Jennersdorf <105>,12
42 Jahre,Mattersburg <106>,15
42 Jahre,Neusiedl am See <107>,34
42 Jahre,Oberpullendorf <108>,31
42 Jahre,Oberwart <109>,39
42 Jahre,Klagenfurt (Stadt) <201>,148
42 Jahre,Villach (Stadt) <202>,105
42 Jahre,Feldkirchen <210>,26
42 Jahre,Hermagor <203>,7
42 Jahre,Klagenfurt Land <204>,49
42 Jahre,Sankt Veit an der Glan <205>,36
42 Jahre,Spittal an der Drau <206>,51
42 Jahre,Villach Land <207>,45
42 Jahre,Völkermarkt <208>,32
42 Jahre,Wolfsberg <209>,24
42 Jahre,Krems an der Donau (Stadt) <301>,45
42 Jahre,Sankt Pölten (Stadt) <302>,80
42 Jahre,Waidhofen an der Ybbs (Stadt) <303>,8
42 Jahre,Wiener Neustadt (Stadt) <304>,69
42 Jahre,Amstetten <305>,81
42 Jahre,Baden <306>,179
42 Jahre,Bruck an der Leitha <307>,100
42 Jahre,Gänserndorf <308>,79
42 Jahre,Gmünd <309>,21
42 Jahre,Hollabrunn <310>,36
42 Jahre,Horn <311>,19
42 Jahre,Korneuburg <312>,79
42 Jahre,Krems Land <313>,43
42 Jahre,Lilienfeld <314>,18
42 Jahre,Melk <315>,49
42 Jahre,Mistelbach <316>,50
42 Jahre,Mödling <317>,112
42 Jahre,Neunkirchen <318>,76
42 Jahre,Sankt Pölten Land <319>,103
42 Jahre,Scheibbs <320>,27
42 Jahre,Tulln <321>,99
42 Jahre,Waidhofen an der Thaya <322>,16
42 Jahre,Wiener Neustadt Land <323>,62
42 Jahre,Wien Umgebung ^<324>,-
42 Jahre,Zwettl <325>,27
42 Jahre,Stadt Linz <401>,326
42 Jahre,Stadt Steyr <402>,58
42 Jahre,Stadt Wels <403>,88
42 Jahre,Braunau <404>,96
42 Jahre,Eferding <405>,20
42 Jahre,Freistadt <406>,36
42 Jahre,Gmunden <407>,65
42 Jahre,Grieskirchen <408>,48
42 Jahre,Kirchdorf <409>,45
42 Jahre,Linz Land <410>,157
42 Jahre,Perg <411>,49
42 Jahre,Ried <412>,37
42 Jahre,Rohrbach <413>,27
42 Jahre,Schärding <414>,36
42 Jahre,Steyr Land <415>,40
42 Jahre,Urfahr Umgebung <416>,54
42 Jahre,Vöcklabruck <417>,142
42 Jahre,Wels Land <418>,52
42 Jahre,Salzburg (Stadt) <501>,237
42 Jahre,Hallein <502>,50
42 Jahre,Salzburg Umgebung <503>,145
42 Jahre,St. Johann im Pongau <504>,52
42 Jahre,Tamsweg <505>,16
42 Jahre,Zell am See <506>,74
42 Jahre,Graz (Stadt) <601>,508
42 Jahre,Bruck an der Mur ^<602>,-
42 Jahre,Bruck-Mürzzuschlag <621>,95
42 Jahre,Deutschlandsberg <603>,42
42 Jahre,Feldbach ^<604>,-
42 Jahre,Fürstenfeld ^<605>,-
42 Jahre,Graz Umgebung <606>,129
42 Jahre,Hartberg ^<607>,-
42 Jahre,Hartberg-Fürstenfeld <622>,52
42 Jahre,Judenburg ^<608>,-
42 Jahre,Knittelfeld ^<609>,-
42 Jahre,Leibnitz <610>,94
42 Jahre,Leoben <611>,58
42 Jahre,Liezen <612>,78
42 Jahre,Murtal <620>,56
42 Jahre,Mürzzuschlag ^<613>,-
42 Jahre,Murau <614>,17
42 Jahre,Radkersburg ^<615>,-
42 Jahre,Südoststeiermark <623>,52
42 Jahre,Voitsberg <616>,41
42 Jahre,Weiz <617>,71
43 Jahre,Eisenstadt (Stadt) <101>,23
43 Jahre,Rust (Stadt) <102>,-
43 Jahre,Eisenstadt Umgebung <103>,35
43 Jahre,Güssing <104>,16
43 Jahre,Jennersdorf <105>,9
43 Jahre,Mattersburg <106>,26
43 Jahre,Neusiedl am See <107>,39
43 Jahre,Oberpullendorf <108>,27
43 Jahre,Oberwart <109>,48
43 Jahre,Klagenfurt (Stadt) <201>,149
43 Jahre,Villach (Stadt) <202>,82
43 Jahre,Feldkirchen <210>,29
43 Jahre,Hermagor <203>,12
43 Jahre,Klagenfurt Land <204>,55
43 Jahre,Sankt Veit an der Glan <205>,37
43 Jahre,Spittal an der Drau <206>,54
43 Jahre,Villach Land <207>,74
43 Jahre,Völkermarkt <208>,24
43 Jahre,Wolfsberg <209>,37
43 Jahre,Krems an der Donau (Stadt) <301>,36
43 Jahre,Sankt Pölten (Stadt) <302>,92
43 Jahre,Waidhofen an der Ybbs (Stadt) <303>,2
43 Jahre,Wiener Neustadt (Stadt) <304>,85
43 Jahre,Amstetten <305>,82
43 Jahre,Baden <306>,136
43 Jahre,Bruck an der Leitha <307>,109
43 Jahre,Gänserndorf <308>,76
43 Jahre,Gmünd <309>,20
43 Jahre,Hollabrunn <310>,33
43 Jahre,Horn <311>,22
43 Jahre,Korneuburg <312>,84
43 Jahre,Krems Land <313>,27
43 Jahre,Lilienfeld <314>,22
43 Jahre,Melk <315>,50
43 Jahre,Mistelbach <316>,54
43 Jahre,Mödling <317>,113
43 Jahre,Neunkirchen <318>,76
43 Jahre,Sankt Pölten Land <319>,99
43 Jahre,Scheibbs <320>,34
43 Jahre,Tulln <321>,88
43 Jahre,Waidhofen an der Thaya <322>,8
43 Jahre,Wiener Neustadt Land <323>,64
43 Jahre,Wien Umgebung ^<324>,-
43 Jahre,Zwettl <325>,21
43 Jahre,Stadt Linz <401>,275
43 Jahre,Stadt Steyr <402>,46
43 Jahre,Stadt Wels <403>,95
43 Jahre,Braunau <404>,81
43 Jahre,Eferding <405>,28
43 Jahre,Freistadt <406>,32
43 Jahre,Gmunden <407>,61
43 Jahre,Grieskirchen <408>,42
43 Jahre,Kirchdorf <409>,37
43 Jahre,Linz Land <410>,153
43 Jahre,Perg <411>,52
43 Jahre,Ried <412>,58
43 Jahre,Rohrbach <413>,24
43 Jahre,Schärding <414>,36
43 Jahre,Steyr Land <415>,42
43 Jahre,Urfahr Umgebung <416>,45
43 Jahre,Vöcklabruck <417>,140
43 Jahre,Wels Land <418>,64
43 Jahre,Salzburg (Stadt) <501>,207
43 Jahre,Hallein <502>,43
43 Jahre,Salzburg Umgebung <503>,147
43 Jahre,St. Johann im Pongau <504>,51
43 Jahre,Tamsweg <505>,16
43 Jahre,Zell am See <506>,70
43 Jahre,Graz (Stadt) <601>,461
43 Jahre,Bruck an der Mur ^<602>,-
43 Jahre,Bruck-Mürzzuschlag <621>,80
43 Jahre,Deutschlandsberg <603>,43
43 Jahre,Feldbach ^<604>,-
43 Jahre,Fürstenfeld ^<605>,-
43 Jahre,Graz Umgebung <606>,142
43 Jahre,Hartberg ^<607>,-
43 Jahre,Hartberg-Fürstenfeld <622>,64
43 Jahre,Judenburg ^<608>,-
43 Jahre,Knittelfeld ^<609>,-
43 Jahre,Leibnitz <610>,84
43 Jahre,Leoben <611>,62
43 Jahre,Liezen <612>,66
43 Jahre,Murtal <620>,59
43 Jahre,Mürzzuschlag ^<613>,-
43 Jahre,Murau <614>,17
43 Jahre,Radkersburg ^<615>,-
43 Jahre,Südoststeiermark <623>,49
43 Jahre,Voitsberg <616>,33
43 Jahre,Weiz <617>,73
44 Jahre,Eisenstadt (Stadt) <101>,19
44 Jahre,Rust (Stadt) <102>,-
44 Jahre,Eisenstadt Umgebung <103>,32
44 Jahre,Güssing <104>,11
44 Jahre,Jennersdorf <105>,6
44 Jahre,Mattersburg <106>,29
44 Jahre,Neusiedl am See <107>,45
44 Jahre,Oberpullendorf <108>,21
44 Jahre,Oberwart <109>,38
44 Jahre,Klagenfurt (Stadt) <201>,117
44 Jahre,Villach (Stadt) <202>,67
44 Jahre,Feldkirchen <210>,27
44 Jahre,Hermagor <203>,9
44 Jahre,Klagenfurt Land <204>,34
44 Jahre,Sankt Veit an der Glan <205>,37
44 Jahre,Spittal an der Drau <206>,53
44 Jahre,Villach Land <207>,54
44 Jahre,Völkermarkt <208>,28
44 Jahre,Wolfsberg <209>,42
44 Jahre,Krems an der Donau (Stadt) <301>,35
44 Jahre,Sankt Pölten (Stadt) <302>,79
44 Jahre,Waidhofen an der Ybbs (Stadt) <303>,12
44 Jahre,Wiener Neustadt (Stadt) <304>,59
44 Jahre,Amstetten <305>,61
44 Jahre,Baden <306>,141
44 Jahre,Bruck an der Leitha <307>,77
44 Jahre,Gänserndorf <308>,83
44 Jahre,Gmünd <309>,21
44 Jahre,Hollabrunn <310>,31
44 Jahre,Horn <311>,16
44 Jahre,Korneuburg <312>,86
44 Jahre,Krems Land <313>,34
44 Jahre,Lilienfeld <314>,21
44 Jahre,Melk <315>,41
44 Jahre,Mistelbach <316>,43
44 Jahre,Mödling <317>,104
44 Jahre,Neunkirchen <318>,76
44 Jahre,Sankt Pölten Land <319>,85
44 Jahre,Scheibbs <320>,29
44 Jahre,Tulln <321>,72
44 Jahre,Waidhofen an der Thaya <322>,15
44 Jahre,Wiener Neustadt Land <323>,54
44 Jahre,Wien Umgebung ^<324>,-
44 Jahre,Zwettl <325>,15
44 Jahre,Stadt Linz <401>,283
44 Jahre,Stadt Steyr <402>,44
44 Jahre,Stadt Wels <403>,79
44 Jahre,Braunau <404>,71
44 Jahre,Eferding <405>,20
44 Jahre,Freistadt <406>,33
44 Jahre,Gmunden <407>,55
44 Jahre,Grieskirchen <408>,50
44 Jahre,Kirchdorf <409>,35
44 Jahre,Linz Land <410>,131
44 Jahre,Perg <411>,58
44 Jahre,Ried <412>,54
44 Jahre,Rohrbach <413>,23
44 Jahre,Schärding <414>,37
44 Jahre,Steyr Land <415>,37
44 Jahre,Urfahr Umgebung <416>,49
44 Jahre,Vöcklabruck <417>,115
44 Jahre,Wels Land <418>,51
44 Jahre,Salzburg (Stadt) <501>,202
44 Jahre,Hallein <502>,44
44 Jahre,Salzburg Umgebung <503>,124
44 Jahre,St. Johann im Pongau <504>,76
44 Jahre,Tamsweg <505>,14
44 Jahre,Zell am See <506>,64
44 Jahre,Graz (Stadt) <601>,414
44 Jahre,Bruck an der Mur ^<602>,-
44 Jahre,Bruck-Mürzzuschlag <621>,82
44 Jahre,Deutschlandsberg <603>,48
44 Jahre,Feldbach ^<604>,-
44 Jahre,Fürstenfeld ^<605>,-
44 Jahre,Graz Umgebung <606>,148
44 Jahre,Hartberg ^<607>,-
44 Jahre,Hartberg-Fürstenfeld <622>,51
44 Jahre,Judenburg ^<608>,-
44 Jahre,Knittelfeld ^<609>,-
44 Jahre,Leibnitz <610>,68
44 Jahre,Leoben <611>,62
44 Jahre,Liezen <612>,56
44 Jahre,Murtal <620>,69
44 Jahre,Mürzzuschlag ^<613>,-
44 Jahre,Murau <614>,16
44 Jahre,Radkersburg ^<615>,-
44 Jahre,Südoststeiermark <623>,53
44 Jahre,Voitsberg <616>,28
44 Jahre,Weiz <617>,59
45 Jahre,Eisenstadt (Stadt) <101>,24
45 Jahre,Rust (Stadt) <102>,2
45 Jahre,Eisenstadt Umgebung <103>,29
45 Jahre,Güssing <104>,15
45 Jahre,Jennersdorf <105>,11
45 Jahre,Mattersburg <106>,22
45 Jahre,Neusiedl am See <107>,33
45 Jahre,Oberpullendorf <108>,30
45 Jahre,Oberwart <109>,40
45 Jahre,Klagenfurt (Stadt) <201>,117
45 Jahre,Villach (Stadt) <202>,66
45 Jahre,Feldkirchen <210>,16
45 Jahre,Hermagor <203>,6
45 Jahre,Klagenfurt Land <204>,42
45 Jahre,Sankt Veit an der Glan <205>,43
45 Jahre,Spittal an der Drau <206>,31
45 Jahre,Villach Land <207>,47
45 Jahre,Völkermarkt <208>,38
45 Jahre,Wolfsberg <209>,34
45 Jahre,Krems an der Donau (Stadt) <301>,29
45 Jahre,Sankt Pölten (Stadt) <302>,58
45 Jahre,Waidhofen an der Ybbs (Stadt) <303>,3
45 Jahre,Wiener Neustadt (Stadt) <304>,69
45 Jahre,Amstetten <305>,70
45 Jahre,Baden <306>,141
45 Jahre,Bruck an der Leitha <307>,80
45 Jahre,Gänserndorf <308>,80
45 Jahre,Gmünd <309>,19
45 Jahre,Hollabrunn <310>,32
45 Jahre,Horn <311>,15
45 Jahre,Korneuburg <312>,74
45 Jahre,Krems Land <313>,27
45 Jahre,Lilienfeld <314>,22
45 Jahre,Melk <315>,38
45 Jahre,Mistelbach <316>,51
45 Jahre,Mödling <317>,115
45 Jahre,Neunkirchen <318>,56
45 Jahre,Sankt Pölten Land <319>,90
45 Jahre,Scheibbs <320>,23
45 Jahre,Tulln <321>,75
45 Jahre,Waidhofen an der Thaya <322>,5
45 Jahre,Wiener Neustadt Land <323>,53
45 Jahre,Wien Umgebung ^<324>,-
45 Jahre,Zwettl <325>,25
45 Jahre,Stadt Linz <401>,244
45 Jahre,Stadt Steyr <402>,34
45 Jahre,Stadt Wels <403>,67
45 Jahre,Braunau <404>,71
45 Jahre,Eferding <405>,15
45 Jahre,Freistadt <406>,35
45 Jahre,Gmunden <407>,68
45 Jahre,Grieskirchen <408>,41
45 Jahre,Kirchdorf <409>,38
45 Jahre,Linz Land <410>,119
45 Jahre,Perg <411>,38
45 Jahre,Ried <412>,51
45 Jahre,Rohrbach <413>,22
45 Jahre,Schärding <414>,25
45 Jahre,Steyr Land <415>,38
45 Jahre,Urfahr Umgebung <416>,47
45 Jahre,Vöcklabruck <417>,116
45 Jahre,Wels Land <418>,52
45 Jahre,Salzburg (Stadt) <501>,191
45 Jahre,Hallein <502>,37
45 Jahre,Salzburg Umgebung <503>,113
45 Jahre,St. Johann im Pongau <504>,58
45 Jahre,Tamsweg <505>,13
45 Jahre,Zell am See <506>,85
45 Jahre,Graz (Stadt) <601>,388
45 Jahre,Bruck an der Mur ^<602>,-
45 Jahre,Bruck-Mürzzuschlag <621>,63
45 Jahre,Deutschlandsberg <603>,48
45 Jahre,Feldbach ^<604>,-
45 Jahre,Fürstenfeld ^<605>,-
45 Jahre,Graz Umgebung <606>,105
45 Jahre,Hartberg ^<607>,-
45 Jahre,Hartberg-Fürstenfeld <622>,39
45 Jahre,Judenburg ^<608>,-
45 Jahre,Knittelfeld ^<609>,-
45 Jahre,Leibnitz <610>,47
45 Jahre,Leoben <611>,62
45 Jahre,Liezen <612>,55
45 Jahre,Murtal <620>,57
45 Jahre,Mürzzuschlag ^<613>,-
45 Jahre,Murau <614>,20
45 Jahre,Radkersburg ^<615>,-
45 Jahre,Südoststeiermark <623>,50
45 Jahre,Voitsberg <616>,39
45 Jahre,Weiz <617>,38
46 Jahre,Eisenstadt (Stadt) <101>,20
46 Jahre,Rust (Stadt) <102>,-
46 Jahre,Eisenstadt Umgebung <103>,19
46 Jahre,Güssing <104>,16
46 Jahre,Jennersdorf <105>,9
46 Jahre,Mattersburg <106>,15
46 Jahre,Neusiedl am See <107>,38
46 Jahre,Oberpullendorf <108>,21
46 Jahre,Oberwart <109>,35
46 Jahre,Klagenfurt (Stadt) <201>,96
46 Jahre,Villach (Stadt) <202>,62
46 Jahre,Feldkirchen <210>,26
46 Jahre,Hermagor <203>,10
46 Jahre,Klagenfurt Land <204>,43
46 Jahre,Sankt Veit an der Glan <205>,33
46 Jahre,Spittal an der Drau <206>,47
46 Jahre,Villach Land <207>,49
46 Jahre,Völkermarkt <208>,26
46 Jahre,Wolfsberg <209>,30
46 Jahre,Krems an der Donau (Stadt) <301>,31
46 Jahre,Sankt Pölten (Stadt) <302>,57
46 Jahre,Waidhofen an der Ybbs (Stadt) <303>,3
46 Jahre,Wiener Neustadt (Stadt) <304>,57
46 Jahre,Amstetten <305>,60
46 Jahre,Baden <306>,113
46 Jahre,Bruck an der Leitha <307>,77
46 Jahre,Gänserndorf <308>,70
46 Jahre,Gmünd <309>,26
46 Jahre,Hollabrunn <310>,24
46 Jahre,Horn <311>,12
46 Jahre,Korneuburg <312>,72
46 Jahre,Krems Land <313>,32
46 Jahre,Lilienfeld <314>,19
46 Jahre,Melk <315>,42
46 Jahre,Mistelbach <316>,34
46 Jahre,Mödling <317>,98
46 Jahre,Neunkirchen <318>,72
46 Jahre,Sankt Pölten Land <319>,95
46 Jahre,Scheibbs <320>,27
46 Jahre,Tulln <321>,58
46 Jahre,Waidhofen an der Thaya <322>,10
46 Jahre,Wiener Neustadt Land <323>,41
46 Jahre,Wien Umgebung ^<324>,-
46 Jahre,Zwettl <325>,8
46 Jahre,Stadt Linz <401>,218
46 Jahre,Stadt Steyr <402>,34
46 Jahre,Stadt Wels <403>,63
46 Jahre,Braunau <404>,84
46 Jahre,Eferding <405>,19
46 Jahre,Freistadt <406>,29
46 Jahre,Gmunden <407>,70
46 Jahre,Grieskirchen <408>,43
46 Jahre,Kirchdorf <409>,39
46 Jahre,Linz Land <410>,118
46 Jahre,Perg <411>,35
46 Jahre,Ried <412>,36
46 Jahre,Rohrbach <413>,28
46 Jahre,Schärding <414>,21
46 Jahre,Steyr Land <415>,39
46 Jahre,Urfahr Umgebung <416>,51
46 Jahre,Vöcklabruck <417>,98
46 Jahre,Wels Land <418>,41
46 Jahre,Salzburg (Stadt) <501>,164
46 Jahre,Hallein <502>,38
46 Jahre,Salzburg Umgebung <503>,117
46 Jahre,St. Johann im Pongau <504>,60
46 Jahre,Tamsweg <505>,8
46 Jahre,Zell am See <506>,65
46 Jahre,Graz (Stadt) <601>,374
46 Jahre,Bruck an der Mur ^<602>,-
46 Jahre,Bruck-Mürzzuschlag <621>,64
46 Jahre,Deutschlandsberg <603>,41
46 Jahre,Feldbach ^<604>,-
46 Jahre,Fürstenfeld ^<605>,-
46 Jahre,Graz Umgebung <606>,107
46 Jahre,Hartberg ^<607>,-
46 Jahre,Hartberg-Fürstenfeld <622>,46
46 Jahre,Judenburg ^<608>,-
46 Jahre,Knittelfeld ^<609>,-
46 Jahre,Leibnitz <610>,59
46 Jahre,Leoben <611>,49
46 Jahre,Liezen <612>,64
46 Jahre,Murtal <620>,56
46 Jahre,Mürzzuschlag ^<613>,-
46 Jahre,Murau <614>,9
46 Jahre,Radkersburg ^<615>,-
46 Jahre,Südoststeiermark <623>,41
46 Jahre,Voitsberg <616>,54
46 Jahre,Weiz <617>,51
47 Jahre,Eisenstadt (Stadt) <101>,21
47 Jahre,Rust (Stadt) <102>,-
47 Jahre,Eisenstadt Umgebung <103>,20
47 Jahre,Güssing <104>,9
47 Jahre,Jennersdorf <105>,11
47 Jahre,Mattersburg <106>,21
47 Jahre,Neusiedl am See <107>,38
47 Jahre,Oberpullendorf <108>,20
47 Jahre,Oberwart <109>,36
47 Jahre,Klagenfurt (Stadt) <201>,102
47 Jahre,Villach (Stadt) <202>,51
47 Jahre,Feldkirchen <210>,24
47 Jahre,Hermagor <203>,8
47 Jahre,Klagenfurt Land <204>,36
47 Jahre,Sankt Veit an der Glan <205>,33
47 Jahre,Spittal an der Drau <206>,38
47 Jahre,Villach Land <207>,34
47 Jahre,Völkermarkt <208>,27
47 Jahre,Wolfsberg <209>,25
47 Jahre,Krems an der Donau (Stadt) <301>,29
47 Jahre,Sankt Pölten (Stadt) <302>,50
47 Jahre,Waidhofen an der Ybbs (Stadt) <303>,3
47 Jahre,Wiener Neustadt (Stadt) <304>,34
47 Jahre,Amstetten <305>,48
47 Jahre,Baden <306>,118
47 Jahre,Bruck an der Leitha <307>,87
47 Jahre,Gänserndorf <308>,57
47 Jahre,Gmünd <309>,20
47 Jahre,Hollabrunn <310>,19
47 Jahre,Horn <311>,14
47 Jahre,Korneuburg <312>,61
47 Jahre,Krems Land <313>,25
47 Jahre,Lilienfeld <314>,11
47 Jahre,Melk <315>,39
47 Jahre,Mistelbach <316>,32
47 Jahre,Mödling <317>,106
47 Jahre,Neunkirchen <318>,56
47 Jahre,Sankt Pölten Land <319>,76
47 Jahre,Scheibbs <320>,19
47 Jahre,Tulln <321>,51
47 Jahre,Waidhofen an der Thaya <322>,11
47 Jahre,Wiener Neustadt Land <323>,46
