22 Jahre,Wien Umgebung ^<324>,-
22 Jahre,Zwettl <325>,32
22 Jahre,Stadt Linz <401>,864
22 Jahre,Stadt Steyr <402>,108
22 Jahre,Stadt Wels <403>,197
22 Jahre,Braunau <404>,202
22 Jahre,Eferding <405>,46
22 Jahre,Freistadt <406>,92
22 Jahre,Gmunden <407>,143
22 Jahre,Grieskirchen <408>,104
22 Jahre,Kirchdorf <409>,74
22 Jahre,Linz Land <410>,310
22 Jahre,Perg <411>,104
22 Jahre,Ried <412>,132
22 Jahre,Rohrbach <413>,66
22 Jahre,Schärding <414>,84
22 Jahre,Steyr Land <415>,99
22 Jahre,Urfahr Umgebung <416>,103
22 Jahre,Vöcklabruck <417>,260
22 Jahre,Wels Land <418>,104
22 Jahre,Salzburg (Stadt) <501>,455
22 Jahre,Hallein <502>,91
22 Jahre,Salzburg Umgebung <503>,254
22 Jahre,St. Johann im Pongau <504>,136
22 Jahre,Tamsweg <505>,28
22 Jahre,Zell am See <506>,166
22 Jahre,Graz (Stadt) <601>,1326
22 Jahre,Bruck an der Mur ^<602>,-
22 Jahre,Bruck-Mürzzuschlag <621>,180
22 Jahre,Deutschlandsberg <603>,101
22 Jahre,Feldbach ^<604>,-
22 Jahre,Fürstenfeld ^<605>,-
22 Jahre,Graz Umgebung <606>,241
22 Jahre,Hartberg ^<607>,-
22 Jahre,Hartberg-Fürstenfeld <622>,120
22 Jahre,Judenburg ^<608>,-
22 Jahre,Knittelfeld ^<609>,-
22 Jahre,Leibnitz <610>,149
22 Jahre,Leoben <611>,150
22 Jahre,Liezen <612>,141
22 Jahre,Murtal <620>,165
22 Jahre,Mürzzuschlag ^<613>,-
22 Jahre,Murau <614>,35
22 Jahre,Radkersburg ^<615>,-
22 Jahre,Südoststeiermark <623>,90
22 Jahre,Voitsberg <616>,82
22 Jahre,Weiz <617>,129
23 Jahre,Eisenstadt (Stadt) <101>,46
23 Jahre,Rust (Stadt) <102>,4
23 Jahre,Eisenstadt Umgebung <103>,50
23 Jahre,Güssing <104>,22
23 Jahre,Jennersdorf <105>,15
23 Jahre,Mattersburg <106>,58
23 Jahre,Neusiedl am See <107>,63
23 Jahre,Oberpullendorf <108>,44
23 Jahre,Oberwart <109>,83
23 Jahre,Klagenfurt (Stadt) <201>,269
23 Jahre,Villach (Stadt) <202>,149
23 Jahre,Feldkirchen <210>,36
23 Jahre,Hermagor <203>,23
23 Jahre,Klagenfurt Land <204>,67
23 Jahre,Sankt Veit an der Glan <205>,78
23 Jahre,Spittal an der Drau <206>,109
23 Jahre,Villach Land <207>,88
23 Jahre,Völkermarkt <208>,62
23 Jahre,Wolfsberg <209>,81
23 Jahre,Krems an der Donau (Stadt) <301>,75
23 Jahre,Sankt Pölten (Stadt) <302>,163
23 Jahre,Waidhofen an der Ybbs (Stadt) <303>,19
23 Jahre,Wiener Neustadt (Stadt) <304>,167
23 Jahre,Amstetten <305>,198
23 Jahre,Baden <306>,282
23 Jahre,Bruck an der Leitha <307>,189
23 Jahre,Gänserndorf <308>,138
23 Jahre,Gmünd <309>,43
23 Jahre,Hollabrunn <310>,77
23 Jahre,Horn <311>,31
23 Jahre,Korneuburg <312>,130
23 Jahre,Krems Land <313>,62
23 Jahre,Lilienfeld <314>,41
23 Jahre,Melk <315>,142
23 Jahre,Mistelbach <316>,94
23 Jahre,Mödling <317>,133
23 Jahre,Neunkirchen <318>,136
23 Jahre,Sankt Pölten Land <319>,193
23 Jahre,Scheibbs <320>,70
23 Jahre,Tulln <321>,157
23 Jahre,Waidhofen an der Thaya <322>,31
23 Jahre,Wiener Neustadt Land <323>,95
23 Jahre,Wien Umgebung ^<324>,-
23 Jahre,Zwettl <325>,43
23 Jahre,Stadt Linz <401>,878
23 Jahre,Stadt Steyr <402>,96
23 Jahre,Stadt Wels <403>,218
23 Jahre,Braunau <404>,207
23 Jahre,Eferding <405>,36
23 Jahre,Freistadt <406>,96
23 Jahre,Gmunden <407>,171
23 Jahre,Grieskirchen <408>,121
23 Jahre,Kirchdorf <409>,106
23 Jahre,Linz Land <410>,297
23 Jahre,Perg <411>,111
23 Jahre,Ried <412>,137
23 Jahre,Rohrbach <413>,72
23 Jahre,Schärding <414>,84
23 Jahre,Steyr Land <415>,100
23 Jahre,Urfahr Umgebung <416>,115
23 Jahre,Vöcklabruck <417>,294
23 Jahre,Wels Land <418>,130
23 Jahre,Salzburg (Stadt) <501>,519
23 Jahre,Hallein <502>,111
23 Jahre,Salzburg Umgebung <503>,285
23 Jahre,St. Johann im Pongau <504>,131
23 Jahre,Tamsweg <505>,46
23 Jahre,Zell am See <506>,158
23 Jahre,Graz (Stadt) <601>,1341
23 Jahre,Bruck an der Mur ^<602>,-
23 Jahre,Bruck-Mürzzuschlag <621>,163
23 Jahre,Deutschlandsberg <603>,113
23 Jahre,Feldbach ^<604>,-
23 Jahre,Fürstenfeld ^<605>,-
23 Jahre,Graz Umgebung <606>,227
23 Jahre,Hartberg ^<607>,-
23 Jahre,Hartberg-Fürstenfeld <622>,100
23 Jahre,Judenburg ^<608>,-
23 Jahre,Knittelfeld ^<609>,-
23 Jahre,Leibnitz <610>,155
23 Jahre,Leoben <611>,154
23 Jahre,Liezen <612>,130
23 Jahre,Murtal <620>,146
23 Jahre,Mürzzuschlag ^<613>,-
23 Jahre,Murau <614>,37
23 Jahre,Radkersburg ^<615>,-
23 Jahre,Südoststeiermark <623>,103
23 Jahre,Voitsberg <616>,81
23 Jahre,Weiz <617>,142
24 Jahre,Eisenstadt (Stadt) <101>,42
24 Jahre,Rust (Stadt) <102>,6
24 Jahre,Eisenstadt Umgebung <103>,50
24 Jahre,Güssing <104>,28
24 Jahre,Jennersdorf <105>,17
24 Jahre,Mattersburg <106>,50
24 Jahre,Neusiedl am See <107>,51
24 Jahre,Oberpullendorf <108>,44
24 Jahre,Oberwart <109>,76
24 Jahre,Klagenfurt (Stadt) <201>,290
24 Jahre,Villach (Stadt) <202>,161
24 Jahre,Feldkirchen <210>,45
24 Jahre,Hermagor <203>,19
24 Jahre,Klagenfurt Land <204>,80
24 Jahre,Sankt Veit an der Glan <205>,91
24 Jahre,Spittal an der Drau <206>,103
24 Jahre,Villach Land <207>,89
24 Jahre,Völkermarkt <208>,65
24 Jahre,Wolfsberg <209>,100
24 Jahre,Krems an der Donau (Stadt) <301>,88
24 Jahre,Sankt Pölten (Stadt) <302>,181
24 Jahre,Waidhofen an der Ybbs (Stadt) <303>,22
24 Jahre,Wiener Neustadt (Stadt) <304>,154
24 Jahre,Amstetten <305>,197
24 Jahre,Baden <306>,230
24 Jahre,Bruck an der Leitha <307>,213
24 Jahre,Gänserndorf <308>,201
24 Jahre,Gmünd <309>,38
24 Jahre,Hollabrunn <310>,95
24 Jahre,Horn <311>,47
24 Jahre,Korneuburg <312>,144
24 Jahre,Krems Land <313>,73
24 Jahre,Lilienfeld <314>,36
24 Jahre,Melk <315>,148
24 Jahre,Mistelbach <316>,74
24 Jahre,Mödling <317>,178
24 Jahre,Neunkirchen <318>,123
24 Jahre,Sankt Pölten Land <319>,176
24 Jahre,Scheibbs <320>,78
24 Jahre,Tulln <321>,165
24 Jahre,Waidhofen an der Thaya <322>,36
24 Jahre,Wiener Neustadt Land <323>,118
24 Jahre,Wien Umgebung ^<324>,-
24 Jahre,Zwettl <325>,44
24 Jahre,Stadt Linz <401>,922
24 Jahre,Stadt Steyr <402>,114
24 Jahre,Stadt Wels <403>,203
24 Jahre,Braunau <404>,188
24 Jahre,Eferding <405>,45
24 Jahre,Freistadt <406>,110
24 Jahre,Gmunden <407>,156
24 Jahre,Grieskirchen <408>,112
24 Jahre,Kirchdorf <409>,102
24 Jahre,Linz Land <410>,342
24 Jahre,Perg <411>,139
24 Jahre,Ried <412>,133
24 Jahre,Rohrbach <413>,70
24 Jahre,Schärding <414>,89
24 Jahre,Steyr Land <415>,97
24 Jahre,Urfahr Umgebung <416>,121
24 Jahre,Vöcklabruck <417>,280
24 Jahre,Wels Land <418>,152
24 Jahre,Salzburg (Stadt) <501>,570
24 Jahre,Hallein <502>,93
24 Jahre,Salzburg Umgebung <503>,279
24 Jahre,St. Johann im Pongau <504>,160
24 Jahre,Tamsweg <505>,30
24 Jahre,Zell am See <506>,165
24 Jahre,Graz (Stadt) <601>,1397
24 Jahre,Bruck an der Mur ^<602>,-
24 Jahre,Bruck-Mürzzuschlag <621>,191
24 Jahre,Deutschlandsberg <603>,84
24 Jahre,Feldbach ^<604>,-
24 Jahre,Fürstenfeld ^<605>,-
24 Jahre,Graz Umgebung <606>,282
24 Jahre,Hartberg ^<607>,-
24 Jahre,Hartberg-Fürstenfeld <622>,120
24 Jahre,Judenburg ^<608>,-
24 Jahre,Knittelfeld ^<609>,-
24 Jahre,Leibnitz <610>,139
24 Jahre,Leoben <611>,145
24 Jahre,Liezen <612>,150
24 Jahre,Murtal <620>,148
24 Jahre,Mürzzuschlag ^<613>,-
24 Jahre,Murau <614>,31
24 Jahre,Radkersburg ^<615>,-
24 Jahre,Südoststeiermark <623>,109
24 Jahre,Voitsberg <616>,93
24 Jahre,Weiz <617>,141
25 Jahre,Eisenstadt (Stadt) <101>,34
25 Jahre,Rust (Stadt) <102>,2
25 Jahre,Eisenstadt Umgebung <103>,45
25 Jahre,Güssing <104>,17
25 Jahre,Jennersdorf <105>,10
25 Jahre,Mattersburg <106>,63
25 Jahre,Neusiedl am See <107>,67
25 Jahre,Oberpullendorf <108>,41
25 Jahre,Oberwart <109>,63
25 Jahre,Klagenfurt (Stadt) <201>,315
25 Jahre,Villach (Stadt) <202>,188
25 Jahre,Feldkirchen <210>,47
25 Jahre,Hermagor <203>,27
25 Jahre,Klagenfurt Land <204>,76
25 Jahre,Sankt Veit an der Glan <205>,93
25 Jahre,Spittal an der Drau <206>,114
25 Jahre,Villach Land <207>,99
25 Jahre,Völkermarkt <208>,76
25 Jahre,Wolfsberg <209>,99
25 Jahre,Krems an der Donau (Stadt) <301>,78
25 Jahre,Sankt Pölten (Stadt) <302>,173
25 Jahre,Waidhofen an der Ybbs (Stadt) <303>,30
25 Jahre,Wiener Neustadt (Stadt) <304>,158
25 Jahre,Amstetten <305>,219
25 Jahre,Baden <306>,264
25 Jahre,Bruck an der Leitha <307>,177
25 Jahre,Gänserndorf <308>,174
25 Jahre,Gmünd <309>,45
25 Jahre,Hollabrunn <310>,83
25 Jahre,Horn <311>,46
25 Jahre,Korneuburg <312>,168
25 Jahre,Krems Land <313>,61
25 Jahre,Lilienfeld <314>,32
25 Jahre,Melk <315>,151
25 Jahre,Mistelbach <316>,105
25 Jahre,Mödling <317>,178
25 Jahre,Neunkirchen <318>,159
25 Jahre,Sankt Pölten Land <319>,207
25 Jahre,Scheibbs <320>,73
25 Jahre,Tulln <321>,166
25 Jahre,Waidhofen an der Thaya <322>,29
25 Jahre,Wiener Neustadt Land <323>,117
25 Jahre,Wien Umgebung ^<324>,-
25 Jahre,Zwettl <325>,58
25 Jahre,Stadt Linz <401>,967
25 Jahre,Stadt Steyr <402>,97
25 Jahre,Stadt Wels <403>,230
25 Jahre,Braunau <404>,224
25 Jahre,Eferding <405>,54
25 Jahre,Freistadt <406>,114
25 Jahre,Gmunden <407>,178
25 Jahre,Grieskirchen <408>,139
25 Jahre,Kirchdorf <409>,91
25 Jahre,Linz Land <410>,333
25 Jahre,Perg <411>,143
25 Jahre,Ried <412>,144
25 Jahre,Rohrbach <413>,61
25 Jahre,Schärding <414>,75
25 Jahre,Steyr Land <415>,128
25 Jahre,Urfahr Umgebung <416>,146
25 Jahre,Vöcklabruck <417>,278
25 Jahre,Wels Land <418>,140
25 Jahre,Salzburg (Stadt) <501>,628
25 Jahre,Hallein <502>,109
25 Jahre,Salzburg Umgebung <503>,340
25 Jahre,St. Johann im Pongau <504>,172
25 Jahre,Tamsweg <505>,25
25 Jahre,Zell am See <506>,201
25 Jahre,Graz (Stadt) <601>,1576
25 Jahre,Bruck an der Mur ^<602>,-
25 Jahre,Bruck-Mürzzuschlag <621>,198
25 Jahre,Deutschlandsberg <603>,110
25 Jahre,Feldbach ^<604>,-
25 Jahre,Fürstenfeld ^<605>,-
25 Jahre,Graz Umgebung <606>,269
25 Jahre,Hartberg ^<607>,-
25 Jahre,Hartberg-Fürstenfeld <622>,123
25 Jahre,Judenburg ^<608>,-
25 Jahre,Knittelfeld ^<609>,-
25 Jahre,Leibnitz <610>,167
25 Jahre,Leoben <611>,158
25 Jahre,Liezen <612>,133
25 Jahre,Murtal <620>,148
25 Jahre,Mürzzuschlag ^<613>,-
25 Jahre,Murau <614>,48
25 Jahre,Radkersburg ^<615>,-
25 Jahre,Südoststeiermark <623>,116
25 Jahre,Voitsberg <616>,103
25 Jahre,Weiz <617>,141
26 Jahre,Eisenstadt (Stadt) <101>,48
26 Jahre,Rust (Stadt) <102>,1
26 Jahre,Eisenstadt Umgebung <103>,49
26 Jahre,Güssing <104>,22
26 Jahre,Jennersdorf <105>,16
26 Jahre,Mattersburg <106>,83
26 Jahre,Neusiedl am See <107>,60
26 Jahre,Oberpullendorf <108>,44
26 Jahre,Oberwart <109>,84
26 Jahre,Klagenfurt (Stadt) <201>,348
26 Jahre,Villach (Stadt) <202>,157
26 Jahre,Feldkirchen <210>,44
26 Jahre,Hermagor <203>,34
26 Jahre,Klagenfurt Land <204>,91
26 Jahre,Sankt Veit an der Glan <205>,92
26 Jahre,Spittal an der Drau <206>,105
26 Jahre,Villach Land <207>,80
26 Jahre,Völkermarkt <208>,54
26 Jahre,Wolfsberg <209>,115
26 Jahre,Krems an der Donau (Stadt) <301>,73
26 Jahre,Sankt Pölten (Stadt) <302>,165
26 Jahre,Waidhofen an der Ybbs (Stadt) <303>,20
26 Jahre,Wiener Neustadt (Stadt) <304>,163
26 Jahre,Amstetten <305>,212
26 Jahre,Baden <306>,286
26 Jahre,Bruck an der Leitha <307>,194
26 Jahre,Gänserndorf <308>,167
26 Jahre,Gmünd <309>,35
26 Jahre,Hollabrunn <310>,86
26 Jahre,Horn <311>,47
26 Jahre,Korneuburg <312>,163
26 Jahre,Krems Land <313>,68
26 Jahre,Lilienfeld <314>,43
26 Jahre,Melk <315>,142
26 Jahre,Mistelbach <316>,119
26 Jahre,Mödling <317>,169
26 Jahre,Neunkirchen <318>,162
26 Jahre,Sankt Pölten Land <319>,216
26 Jahre,Scheibbs <320>,43
26 Jahre,Tulln <321>,193
26 Jahre,Waidhofen an der Thaya <322>,42
26 Jahre,Wiener Neustadt Land <323>,130
26 Jahre,Wien Umgebung ^<324>,-
26 Jahre,Zwettl <325>,56
26 Jahre,Stadt Linz <401>,916
26 Jahre,Stadt Steyr <402>,107
26 Jahre,Stadt Wels <403>,181
26 Jahre,Braunau <404>,214
26 Jahre,Eferding <405>,58
26 Jahre,Freistadt <406>,120
26 Jahre,Gmunden <407>,195
26 Jahre,Grieskirchen <408>,148
26 Jahre,Kirchdorf <409>,93
26 Jahre,Linz Land <410>,345
26 Jahre,Perg <411>,128
26 Jahre,Ried <412>,139
26 Jahre,Rohrbach <413>,85
26 Jahre,Schärding <414>,95
26 Jahre,Steyr Land <415>,124
26 Jahre,Urfahr Umgebung <416>,143
26 Jahre,Vöcklabruck <417>,329
26 Jahre,Wels Land <418>,153
26 Jahre,Salzburg (Stadt) <501>,672
26 Jahre,Hallein <502>,137
26 Jahre,Salzburg Umgebung <503>,290
26 Jahre,St. Johann im Pongau <504>,187
26 Jahre,Tamsweg <505>,27
26 Jahre,Zell am See <506>,184
26 Jahre,Graz (Stadt) <601>,1574
26 Jahre,Bruck an der Mur ^<602>,-
26 Jahre,Bruck-Mürzzuschlag <621>,167
26 Jahre,Deutschlandsberg <603>,77
26 Jahre,Feldbach ^<604>,-
26 Jahre,Fürstenfeld ^<605>,-
26 Jahre,Graz Umgebung <606>,294
26 Jahre,Hartberg ^<607>,-
26 Jahre,Hartberg-Fürstenfeld <622>,134
26 Jahre,Judenburg ^<608>,-
26 Jahre,Knittelfeld ^<609>,-
26 Jahre,Leibnitz <610>,148
26 Jahre,Leoben <611>,190
26 Jahre,Liezen <612>,167
26 Jahre,Murtal <620>,129
26 Jahre,Mürzzuschlag ^<613>,-
26 Jahre,Murau <614>,26
26 Jahre,Radkersburg ^<615>,-
26 Jahre,Südoststeiermark <623>,122
26 Jahre,Voitsberg <616>,92
26 Jahre,Weiz <617>,166
27 Jahre,Eisenstadt (Stadt) <101>,43
27 Jahre,Rust (Stadt) <102>,1
27 Jahre,Eisenstadt Umgebung <103>,63
27 Jahre,Güssing <104>,32
27 Jahre,Jennersdorf <105>,22
27 Jahre,Mattersburg <106>,75
27 Jahre,Neusiedl am See <107>,63
27 Jahre,Oberpullendorf <108>,53
27 Jahre,Oberwart <109>,76
27 Jahre,Klagenfurt (Stadt) <201>,306
27 Jahre,Villach (Stadt) <202>,171
27 Jahre,Feldkirchen <210>,42
27 Jahre,Hermagor <203>,23
27 Jahre,Klagenfurt Land <204>,89
27 Jahre,Sankt Veit an der Glan <205>,88
27 Jahre,Spittal an der Drau <206>,113
27 Jahre,Villach Land <207>,93
27 Jahre,Völkermarkt <208>,65
27 Jahre,Wolfsberg <209>,83
27 Jahre,Krems an der Donau (Stadt) <301>,77
27 Jahre,Sankt Pölten (Stadt) <302>,169
27 Jahre,Waidhofen an der Ybbs (Stadt) <303>,18
27 Jahre,Wiener Neustadt (Stadt) <304>,169
27 Jahre,Amstetten <305>,192
27 Jahre,Baden <306>,273
27 Jahre,Bruck an der Leitha <307>,228
27 Jahre,Gänserndorf <308>,175
27 Jahre,Gmünd <309>,46
27 Jahre,Hollabrunn <310>,75
27 Jahre,Horn <311>,43
27 Jahre,Korneuburg <312>,134
27 Jahre,Krems Land <313>,77
27 Jahre,Lilienfeld <314>,33
27 Jahre,Melk <315>,143
27 Jahre,Mistelbach <316>,94
27 Jahre,Mödling <317>,217
27 Jahre,Neunkirchen <318>,137
27 Jahre,Sankt Pölten Land <319>,221
27 Jahre,Scheibbs <320>,79
27 Jahre,Tulln <321>,199
27 Jahre,Waidhofen an der Thaya <322>,30
27 Jahre,Wiener Neustadt Land <323>,133
27 Jahre,Wien Umgebung ^<324>,-
27 Jahre,Zwettl <325>,54
27 Jahre,Stadt Linz <401>,889
27 Jahre,Stadt Steyr <402>,108
27 Jahre,Stadt Wels <403>,213
27 Jahre,Braunau <404>,194
27 Jahre,Eferding <405>,49
27 Jahre,Freistadt <406>,95
27 Jahre,Gmunden <407>,170
27 Jahre,Grieskirchen <408>,134
27 Jahre,Kirchdorf <409>,88
27 Jahre,Linz Land <410>,339
27 Jahre,Perg <411>,131
27 Jahre,Ried <412>,146
27 Jahre,Rohrbach <413>,90
27 Jahre,Schärding <414>,112
27 Jahre,Steyr Land <415>,97
27 Jahre,Urfahr Umgebung <416>,147
27 Jahre,Vöcklabruck <417>,312
27 Jahre,Wels Land <418>,138
27 Jahre,Salzburg (Stadt) <501>,646
27 Jahre,Hallein <502>,128
27 Jahre,Salzburg Umgebung <503>,287
27 Jahre,St. Johann im Pongau <504>,189
27 Jahre,Tamsweg <505>,31
27 Jahre,Zell am See <506>,180
27 Jahre,Graz (Stadt) <601>,1496
27 Jahre,Bruck an der Mur ^<602>,-
27 Jahre,Bruck-Mürzzuschlag <621>,181
27 Jahre,Deutschlandsberg <603>,89
27 Jahre,Feldbach ^<604>,-
27 Jahre,Fürstenfeld ^<605>,-
27 Jahre,Graz Umgebung <606>,278
27 Jahre,Hartberg ^<607>,-
27 Jahre,Hartberg-Fürstenfeld <622>,143
27 Jahre,Judenburg ^<608>,-
27 Jahre,Knittelfeld ^<609>,-
27 Jahre,Leibnitz <610>,193
27 Jahre,Leoben <611>,151
27 Jahre,Liezen <612>,141
27 Jahre,Murtal <620>,157
27 Jahre,Mürzzuschlag ^<613>,-
27 Jahre,Murau <614>,46
27 Jahre,Radkersburg ^<615>,-
27 Jahre,Südoststeiermark <623>,113
27 Jahre,Voitsberg <616>,82
27 Jahre,Weiz <617>,141
28 Jahre,Eisenstadt (Stadt) <101>,49
28 Jahre,Rust (Stadt) <102>,3
28 Jahre,Eisenstadt Umgebung <103>,45
28 Jahre,Güssing <104>,28
28 Jahre,Jennersdorf <105>,23
28 Jahre,Mattersburg <106>,84
28 Jahre,Neusiedl am See <107>,94
28 Jahre,Oberpullendorf <108>,34
28 Jahre,Oberwart <109>,82
28 Jahre,Klagenfurt (Stadt) <201>,304
28 Jahre,Villach (Stadt) <202>,172
28 Jahre,Feldkirchen <210>,36
28 Jahre,Hermagor <203>,21
28 Jahre,Klagenfurt Land <204>,94
28 Jahre,Sankt Veit an der Glan <205>,91
28 Jahre,Spittal an der Drau <206>,102
28 Jahre,Villach Land <207>,122
28 Jahre,Völkermarkt <208>,68
28 Jahre,Wolfsberg <209>,88
28 Jahre,Krems an der Donau (Stadt) <301>,74
28 Jahre,Sankt Pölten (Stadt) <302>,179
28 Jahre,Waidhofen an der Ybbs (Stadt) <303>,15
28 Jahre,Wiener Neustadt (Stadt) <304>,154
28 Jahre,Amstetten <305>,187
28 Jahre,Baden <306>,318
28 Jahre,Bruck an der Leitha <307>,202
28 Jahre,Gänserndorf <308>,209
28 Jahre,Gmünd <309>,48
28 Jahre,Hollabrunn <310>,91
28 Jahre,Horn <311>,48
28 Jahre,Korneuburg <312>,157
28 Jahre,Krems Land <313>,60
28 Jahre,Lilienfeld <314>,51
28 Jahre,Melk <315>,127
28 Jahre,Mistelbach <316>,117
28 Jahre,Mödling <317>,222
28 Jahre,Neunkirchen <318>,148
28 Jahre,Sankt Pölten Land <319>,172
28 Jahre,Scheibbs <320>,66
28 Jahre,Tulln <321>,157
28 Jahre,Waidhofen an der Thaya <322>,33
28 Jahre,Wiener Neustadt Land <323>,141
28 Jahre,Wien Umgebung ^<324>,-
28 Jahre,Zwettl <325>,52
28 Jahre,Stadt Linz <401>,833
28 Jahre,Stadt Steyr <402>,109
28 Jahre,Stadt Wels <403>,200
28 Jahre,Braunau <404>,258
28 Jahre,Eferding <405>,58
28 Jahre,Freistadt <406>,92
28 Jahre,Gmunden <407>,179
28 Jahre,Grieskirchen <408>,115
28 Jahre,Kirchdorf <409>,100
28 Jahre,Linz Land <410>,319
28 Jahre,Perg <411>,122
28 Jahre,Ried <412>,149
28 Jahre,Rohrbach <413>,87
28 Jahre,Schärding <414>,99
28 Jahre,Steyr Land <415>,107
28 Jahre,Urfahr Umgebung <416>,156
28 Jahre,Vöcklabruck <417>,290
28 Jahre,Wels Land <418>,99
28 Jahre,Salzburg (Stadt) <501>,620
28 Jahre,Hallein <502>,121
28 Jahre,Salzburg Umgebung <503>,353
28 Jahre,St. Johann im Pongau <504>,174
28 Jahre,Tamsweg <505>,25
28 Jahre,Zell am See <506>,180
28 Jahre,Graz (Stadt) <601>,1460
28 Jahre,Bruck an der Mur ^<602>,-
28 Jahre,Bruck-Mürzzuschlag <621>,201
28 Jahre,Deutschlandsberg <603>,77
28 Jahre,Feldbach ^<604>,-
28 Jahre,Fürstenfeld ^<605>,-
28 Jahre,Graz Umgebung <606>,297
28 Jahre,Hartberg ^<607>,-
28 Jahre,Hartberg-Fürstenfeld <622>,129
28 Jahre,Judenburg ^<608>,-
28 Jahre,Knittelfeld ^<609>,-
28 Jahre,Leibnitz <610>,166
28 Jahre,Leoben <611>,140
28 Jahre,Liezen <612>,164
28 Jahre,Murtal <620>,131
28 Jahre,Mürzzuschlag ^<613>,-
28 Jahre,Murau <614>,37
28 Jahre,Radkersburg ^<615>,-
28 Jahre,Südoststeiermark <623>,116
28 Jahre,Voitsberg <616>,98
28 Jahre,Weiz <617>,174
29 Jahre,Eisenstadt (Stadt) <101>,46
29 Jahre,Rust (Stadt) <102>,3
29 Jahre,Eisenstadt Umgebung <103>,62
29 Jahre,Güssing <104>,41
29 Jahre,Jennersdorf <105>,30
29 Jahre,Mattersburg <106>,66
29 Jahre,Neusiedl am See <107>,83
29 Jahre,Oberpullendorf <108>,52
29 Jahre,Oberwart <109>,65
29 Jahre,Klagenfurt (Stadt) <201>,332
29 Jahre,Villach (Stadt) <202>,164
29 Jahre,Feldkirchen <210>,41
29 Jahre,Hermagor <203>,28
29 Jahre,Klagenfurt Land <204>,100
29 Jahre,Sankt Veit an der Glan <205>,78
29 Jahre,Spittal an der Drau <206>,109
29 Jahre,Villach Land <207>,109
29 Jahre,Völkermarkt <208>,71
29 Jahre,Wolfsberg <209>,78
29 Jahre,Krems an der Donau (Stadt) <301>,73
29 Jahre,Sankt Pölten (Stadt) <302>,170
29 Jahre,Waidhofen an der Ybbs (Stadt) <303>,24
29 Jahre,Wiener Neustadt (Stadt) <304>,145
29 Jahre,Amstetten <305>,215
29 Jahre,Baden <306>,268
29 Jahre,Bruck an der Leitha <307>,206
29 Jahre,Gänserndorf <308>,180
29 Jahre,Gmünd <309>,54
29 Jahre,Hollabrunn <310>,90
29 Jahre,Horn <311>,50
29 Jahre,Korneuburg <312>,175
29 Jahre,Krems Land <313>,79
29 Jahre,Lilienfeld <314>,33
29 Jahre,Melk <315>,144
29 Jahre,Mistelbach <316>,95
29 Jahre,Mödling <317>,191
29 Jahre,Neunkirchen <318>,151
29 Jahre,Sankt Pölten Land <319>,227
29 Jahre,Scheibbs <320>,60
29 Jahre,Tulln <321>,186
29 Jahre,Waidhofen an der Thaya <322>,49
29 Jahre,Wiener Neustadt Land <323>,136
29 Jahre,Wien Umgebung ^<324>,-
29 Jahre,Zwettl <325>,51
29 Jahre,Stadt Linz <401>,799
29 Jahre,Stadt Steyr <402>,109
29 Jahre,Stadt Wels <403>,202
29 Jahre,Braunau <404>,219
29 Jahre,Eferding <405>,41
29 Jahre,Freistadt <406>,95
29 Jahre,Gmunden <407>,186
29 Jahre,Grieskirchen <408>,115
29 Jahre,Kirchdorf <409>,89
29 Jahre,Linz Land <410>,319
29 Jahre,Perg <411>,128
29 Jahre,Ried <412>,144
29 Jahre,Rohrbach <413>,80
29 Jahre,Schärding <414>,106
29 Jahre,Steyr Land <415>,96
29 Jahre,Urfahr Umgebung <416>,162
29 Jahre,Vöcklabruck <417>,284
29 Jahre,Wels Land <418>,169
29 Jahre,Salzburg (Stadt) <501>,512
29 Jahre,Hallein <502>,120
29 Jahre,Salzburg Umgebung <503>,326
29 Jahre,St. Johann im Pongau <504>,169
29 Jahre,Tamsweg <505>,25
29 Jahre,Zell am See <506>,157
29 Jahre,Graz (Stadt) <601>,1339
29 Jahre,Bruck an der Mur ^<602>,-
29 Jahre,Bruck-Mürzzuschlag <621>,193
29 Jahre,Deutschlandsberg <603>,88
29 Jahre,Feldbach ^<604>,-
29 Jahre,Fürstenfeld ^<605>,-
29 Jahre,Graz Umgebung <606>,271
29 Jahre,Hartberg ^<607>,-
29 Jahre,Hartberg-Fürstenfeld <622>,117
29 Jahre,Judenburg ^<608>,-
29 Jahre,Knittelfeld ^<609>,-
29 Jahre,Leibnitz <610>,139
29 Jahre,Leoben <611>,125
29 Jahre,Liezen <612>,126
29 Jahre,Murtal <620>,114
29 Jahre,Mürzzuschlag ^<613>,-
29 Jahre,Murau <614>,30
29 Jahre,Radkersburg ^<615>,-
29 Jahre,Südoststeiermark <623>,118
29 Jahre,Voitsberg <616>,118
29 Jahre,Weiz <617>,132
30 Jahre,Eisenstadt (Stadt) <101>,34
30 Jahre,Rust (Stadt) <102>,-
30 Jahre,Eisenstadt Umgebung <103>,65
30 Jahre,Güssing <104>,25
30 Jahre,Jennersdorf <105>,20
30 Jahre,Mattersburg <106>,67
30 Jahre,Neusiedl am See <107>,72
30 Jahre,Oberpullendorf <108>,59
30 Jahre,Oberwart <109>,86
30 Jahre,Klagenfurt (Stadt) <201>,303
30 Jahre,Villach (Stadt) <202>,162
30 Jahre,Feldkirchen <210>,43
30 Jahre,Hermagor <203>,14
